"","X1","X2","X3","X4"
"sub-ON67435",0.475015547980811,0.162495207977367,1.1274763041907,-0.254202080767912
"sub-ON67563",0.790705576802453,-0.644043278895298,-0.685091090232651,-0.578920627521346
"sub-ON70467",-0.131497231344767,-1.03184224562682,1.07590690551921,0.211592190883512
"sub-ON71932",0.175614173826486,-1.20316083755232,-0.371751057364398,0.0863432772346343
"sub-ON72082",1.03045355417583,-0.660050518328446,0.718186092507324,0.678697266257421
"sub-ON72409",1.61392071003387,-0.387449653977837,-0.224301562924933,-0.605492211607392
"sub-ON73969",0.603492559295855,-1.92419997899691,0.133729082004148,-0.434371969068257
"sub-ON74065",1.72138101103204,-0.134499004956344,0.232435835751901,-0.77852301359027
"sub-ON75450",1.24990809828248,-0.250512367072357,-0.605028149599723,1.80033459576478
"sub-ON76510",0.531390850196652,0.185433895318203,0.957614493046308,0.349971920874934
"sub-ON78603",-0.372937920102963,-0.723997822186559,1.73134800913983,0.423740506726365
"sub-ON79309",0.064183588541691,0.421544759428816,-0.348852333232619,-1.48235360910741
"sub-ON80038",0.791094401754528,-0.26980697172427,-0.0826859032609644,0.565676986973406
"sub-ON81734",0.989977914995982,0.0348412877378919,-0.246611421407216,-1.14548672098267
"sub-ON82386",-0.241642623959761,0.0651296585007661,0.128238635838349,1.92292751452748
"sub-ON82798",1.95568688288527,-0.0963806734366392,-0.407247470020315,-0.805322813966162
"sub-ON84478",-0.422391559022716,-0.729687544021749,-1.33820913944806,0.404817255310175
"sub-ON84651",-0.427322549308001,2.18852931891431,1.30826365077285,0.466800859096013
"sub-ON84896",0.656554427483577,-2.04025745547938,1.00763533630806,-0.69318040275895
"sub-ON85305",-0.679875656359879,-1.22445000771527,-0.620178540087003,-0.831582666241123
"sub-ON85616",-0.255067608311573,-1.00393036110936,-1.90892829995855,0.750043686091702
"sub-ON85981",0.393949051552169,0.162245143105344,-0.965762459008188,-0.3086163729721
"sub-ON86202",1.99483859709053,-0.073630384383496,-0.431354468655486,0.841167374683081
"sub-ON86779",-1.13742984679159,0.273389018740135,-1.06069871559972,1.58087224602579
"sub-ON87054",0.495006621628941,-0.586303129304836,2.16048253959793,0.507373588135707
"sub-ON87092",-0.974680659006232,0.0442751692770945,2.79304315871028,0.64345717070761
"sub-ON87313",-1.5675777474249,-2.45411541092112,-1.0728103661649,-1.67414021728022
"sub-ON88614",0.685806087657645,0.228748629657699,0.459445455745026,0.990216237295211
"sub-ON89045",0.0895008766544692,0.736468548378309,-0.259371063481849,-1.28627615339941
"sub-ON89474",-0.625720892918806,0.676013274306413,0.333035486061296,-0.900217883723621
"sub-ON89475",-1.28526212399475,-0.0248651082610811,-0.839416310687053,-2.13762281373691
"sub-ON91906",-0.412704579197186,0.393617213803706,-1.79725497057094,-0.593048287709494
"sub-ON92067",-1.43724041660412,0.0110539931801426,-0.948179042030054,0.00356952456610299
"sub-ON93016",1.18206124305797,1.5075931173285,-1.5784012896682,2.56420323854143
"sub-ON93426",0.103391418999175,-1.60073948786842,0.35046409143216,1.10055636613647
"sub-ON94663",0.0217778090285047,0.534733921129161,-1.26507093908466,-0.176179745203999
"sub-ON94856",-0.914142530199054,0.489924602482544,0.249563317846142,2.23761315705348
"sub-ON95003",-0.731322875645918,-1.53682553149212,0.121847068703651,0.0362091040441389
"sub-ON95259",-0.42855311636271,0.946498514773295,-0.444095592572301,-0.668165271742987
"sub-ON95422",-0.671062671117074,0.732486228084898,-0.542475875323762,0.104136627020167
"sub-ON95742",-0.419648023239136,0.0330105054766415,2.75559797182922,-0.273176045216672
"sub-ON96522",-0.573884682001446,-1.90163622772626,-2.58612555364887,-0.532172857162525
"sub-ON97504",0.499109833417626,-0.180615498480233,2.30996634887178,-0.677971740090699
"sub-ON98018",-1.05880278980834,-0.698988558185854,1.53955961716135,-1.16128073338452
"sub-ON98098",-0.427605296094651,-1.03885729972926,0.208055531554179,-0.998449655704646
"sub-ON99299",2.1154524446655,0.409135126192091,0.0221763335234118,0.48947725352157
"sub-ON99620",1.35674355541978,0.575577216367152,-1.8601170767641,0.464924363122071
"sub-ON99871",-0.135405406234956,1.75623092143312,-0.867646611583678,0.660322432379232
